TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305238184401,-73
1305238184979,-67
1305238185581,-68
1305238186132,-73
1305238186696,-72
1305238187248,-68
1305238187787,-72
1305238188387,-73
1305238188971,-68
1305238189533,-67
1305238190076,-72
1305238190673,-69
1305238191239,-69
1305238191781,-73
1305238192372,-68
1305238192944,-68
1305238193535,-71
1305238194102,-72
1305238194713,-67
1305238195293,-68
1305238195823,-73
1305238196425,-68
1305238197203,-69
1305238197786,-68
1305238198336,-72
1305238198866,-68
1305238199437,-68
1305238199990,-72
1305238200619,-73
1305238201178,-69
1305238201772,-72
1305238202301,-73
1305238202856,-68
1305238203464,-73
1305238204015,-73
1305238204594,-67
1305238205124,-68
1305238205698,-74
1305238206253,-70
1305238206831,-69
1305238207402,-73
1305238207935,-72
1305238208501,-69
1305238209096,-73
1305238209646,-74
1305238210180,-69
1305238210761,-71
1305238211325,-73
1305238211896,-65
1305238212436,-74
1305238213024,-72
1305238213597,-68
1305238214138,-67
1305238214736,-72
1305238215314,-67
1305238215885,-68
1305238216437,-74
1305238217028,-72
1305238217598,-69
1305238218149,-71
1305238218742,-72
1305238219316,-69
1305238219889,-68
1305238220421,-74
1305238221005,-69
1305238221572,-69
1305238222104,-73
1305238222691,-67
1305238223251,-68
1305238223816,-74
1305238224380,-72
1305238224995,-69
1305238225555,-72
1305238226105,-73
1305238226687,-68
1305238227241,-68
1305238227800,-73
1305238228361,-69
1305238228946,-70
1305238229545,-74
1305238230133,-74
1305238230723,-67
1305238231293,-73
1305238231851,-74
1305238232654,-67
1305238233221,-69
1305238233796,-67
1305238234351,-74
1305238234927,-68
1305238235483,-68
1305238236041,-74
1305238236579,-68
1305238237173,-68
1305238237736,-73
1305238238263,-74
1305238238832,-69
1305238239393,-74
1305238239965,-73
1305238240515,-68
1305238241094,-73
1305238241672,-73
1305238242225,-67
1305238242757,-75
1305238243313,-73
1305238243890,-69
1305238244523,-69
1305238245060,-73
1305238245624,-68
1305238246188,-68
1305238246745,-73
1305238247315,-72
1305238247874,-67
1305238248407,-73
1305238248976,-73
1305238249528,-67
1305238250093,-73
1305238250649,-74
1305238251246,-68
1305238251819,-69
1305238252386,-73
1305238252912,-68
1305238253475,-67
1305238254058,-72
1305238254612,-68
1305238255186,-68
1305238255775,-71
1305238256546,-73
1305238257113,-68
1305238257677,-68
1305238258253,-73
1305238258792,-71
1305238259382,-69
1305238259943,-68
1305238260502,-72
1305238261085,-69
1305238261641,-69
1305238262201,-71
1305238262756,-69
1305238263333,-68
1305238263927,-70
1305238264497,-69
1305238265037,-69
1305238265594,-71
1305238266161,-69
1305238266713,-69
1305238267336,-71
1305238267929,-72
1305238268497,-68
1305238269037,-68
1305238269638,-72
1305238270237,-67
1305238270786,-69
1305238271374,-72
1305238271921,-72
1305238272488,-68
1305238273030,-72
1305238273608,-72
1305238274164,-69
1305238274715,-72
1305238275258,-69
1305238275819,-68
1305238276414,-67
1305238276972,-71
1305238277552,-69
1305238278088,-68
1305238278654,-71
1305238279201,-68
1305238279740,-67
1305238280297,-72
1305238280829,-69
1305238281410,-68
1305238281961,-71
1305238282516,-68
1305238283049,-67
1305238283644,-72
1305238284252,-71
1305238284811,-68
1305238285353,-69
1305238285921,-72
1305238286471,-69
1305238287012,-67
1305238287596,-72
1305238288145,-67
1305238288713,-68
1305238289262,-74
1305238289826,-68
1305238290379,-70
1305238290975,-74
1305238291563,-74
1305238292140,-69
1305238292697,-73
1305238293239,-72
1305238293807,-68
1305238294371,-72
1305238294900,-71
1305238295468,-69
1305238296058,-69
1305238296614,-71
1305238297153,-70
1305238297749,-67
1305238298301,-72
1305238298856,-71
1305238299387,-68
1305238299960,-71
1305238300522,-68
1305238301068,-69
1305238301662,-74
1305238302352,-72
1305238302915,-67
1305238303451,-68
1305238304024,-73
1305238304586,-73
1305238305154,-67
1305238305758,-72
1305238306310,-72
1305238306905,-68
1305238307451,-74
1305238308014,-71
1305238308596,-68
1305238309126,-68
1305238309699,-72
1305238310259,-67
1305238310821,-67
1305238311358,-72
1305238312139,-71
1305238312704,-68
1305238313237,-68
1305238313812,-73
1305238314367,-67
1305238314932,-69
1305238315481,-73
1305238316041,-69
1305238316620,-68
1305238317150,-71
1305238317746,-69
1305238318321,-68
1305238318878,-73
1305238319409,-72
1305238319999,-69
1305238320594,-73
1305238321133,-74
1305238321670,-68
1305238322232,-71
1305238322797,-74
1305238323336,-68
1305238323913,-68
1305238324505,-71
1305238325066,-67
1305238325855,-68
1305238326434,-69
1305238327002,-72
1305238327538,-70
1305238328118,-70
1305238328691,-73
1305238329229,-72
1305238329772,-69
1305238330401,-71
1305238330964,-72
1305238331514,-69
1305238332098,-68
1305238332677,-74
1305238333263,-69
1305238333810,-68
1305238334380,-73
1305238334967,-68
1305238335522,-69
1305238336095,
1305238336670,-71
1305238337264,-69
1305238337812,-69
1305238338378,-71
1305238338964,-69
1305238339501,-68
1305238340088,-73
1305238340657,-69
1305238341243,-69
1305238341796,-73
1305238342362,-72
1305238342937,-70
1305238343477,-72
1305238344076,-72
1305238344643,-69
1305238345209,-68
1305238345794,-72
1305238346328,-68
1305238346927,-68
1305238347460,-72
1305238348037,-70
1305238348598,-69
1305238349203,-73
1305238349735,-71
1305238350308,-68
1305238350879,-71
1305238351438,-72
1305238351976,-68
1305238352532,-68
1305238353095,-71
1305238353646,-68
1305238354239,-68
1305238354808,-71
1305238355348,-69
1305238355884,-69
1305238356475,-71
1305238357023,-68
1305238357573,-68
1305238358113,-73
1305238358679,-69
1305238359237,-68
1305238359795,-73
1305238360540,-73
1305238361101,-68
1305238361634,-69
1305238362214,-71
1305238362802,-70
1305238363368,-69
1305238363939,-72
1305238364529,-71
1305238365113,-67
1305238365671,-69
1305238366207,-72
1305238366749,-68
1305238367316,-70
1305238367870,-70
1305238368463,-68
1305238369013,-68
1305238369574,-73
1305238370130,-68
1305238370706,-70
1305238371271,-71
1305238371826,-71
1305238372748,-71
1305238373313,-67
1305238373850,-68
1305238374428,-72
1305238374977,-68
1305238375547,-67
1305238376090,-71
1305238376666,-68
1305238377261,-68
1305238377794,-72
1305238378340,-70
1305238378903,-68
1305238379453,-74
1305238379985,-71
1305238380617,-68
1305238381187,-72
1305238381766,-71
1305238382303,-68
1305238382884,-68
1305238383454,-72
1305238384001,-68
1305238384584,-69
1305238385102,-73
1305238385662,-68
1305238386215,-69
1305238386806,-71
1305238387369,-68
1305238387911,-69
1305238388476,-73
1305238389061,-72
1305238389639,-69
1305238390183,-71
1305238390762,-73
1305238391354,-70
1305238391915,-68
1305238392452,-72
1305238393008,-68
1305238393569,-68
1305238394100,-74
1305238394702,-69
1305238395341,-68
1305238395939,-71
1305238396480,-74
1305238397059,-68
1305238397630,-69
1305238398184,-71
1305238398757,-68
1305238399329,-69
1305238399916,-74
1305238400466,-71
1305238401025,-68
1305238401602,-73
1305238402145,-73
1305238402726,-67
1305238403308,-73
1305238403872,-71
1305238404413,-69
1305238405016,-69
1305238405595,-72
1305238406144,-68
1305238406698,-69
1305238407286,-71
1305238407845,-71
1305238408405,-68
1305238408992,-72
1305238409565,-71
1305238410133,-68
1305238410680,-72
1305238411283,-73
1305238411893,-68
1305238412438,-68
1305238413030,-70
1305238413604,-67
1305238414181,-69
1305238414748,-73
1305238415335,-72
1305238415914,-68
1305238416468,-68
1305238417079,-73
1305238417638,-69
1305238418224,-69
1305238418759,-68
1305238419595,-73
1305238420188,-70
1305238420746,-69
1305238421321,-71
1305238421878,-72
1305238422428,-68
1305238423007,-73
1305238423569,-72
1305238424119,-68
1305238424676,-67
1305238425292,-68
1305238425871,-69
1305238426423,-68
1305238427007,-72
1305238427567,-71
1305238428152,-68
1305238428702,-71
1305238429303,-71
1305238429877,-69
1305238430424,-69
1305238431012,-71
1305238431583,-69
1305238432163,-69
1305238432700,-71
1305238433289,-72
1305238433877,-70
1305238434441,-69
1305238434988,-70
1305238435548,-69
1305238436100,
1305238436677,-71
1305238437253,-68
1305238437821,-68
1305238438407,-71
1305238438940,-69
1305238439518,-68
1305238440077,-71
1305238440629,-70
1305238441217,-68
1305238441808,-72
1305238442387,-72
1305238442971,-66
1305238443554,-67
1305238444102,-71
1305238444669,-69
1305238445262,-68
1305238445831,-72
1305238446380,-73
1305238446933,-67
1305238447512,-72
1305238448107,-73
1305238448645,-68
1305238449240,-72
1305238449819,-71
1305238450381,-69
1305238450945,-67
1305238451746,-68
1305238452322,-73
1305238452857,-68
1305238453451,-70
1305238454035,-71
1305238454636,-71
1305238455225,-67
1305238455802,-69
1305238456369,-71
1305238456911,-68
1305238457496,-68
1305238458069,-72
1305238458624,-68
1305238459176,-68
1305238459746,-73
1305238460295,-69
1305238460833,-69
1305238461405,-73
1305238461968,-72
1305238462573,-67
1305238463120,-72
1305238463685,-71
1305238464234,-69
1305238464760,-69
1305238465378,-73
1305238465938,-68
1305238466767,-68
1305238467316,-67
1305238467888,-70
1305238468448,-70
1305238468975,-68
1305238469574,-71
1305238470170,-72
1305238470771,-69
1305238471293,-68
1305238471872,-72
1305238472433,-68
1305238472971,-72
1305238473542,-73
1305238474100,-68
1305238474692,-68
1305238475245,-73
1305238475826,-72
1305238476421,-69
1305238476993,-72
1305238477593,-71
1305238478218,-69
1305238478796,-68
1305238479334,-72
1305238479890,-68
1305238480453,-68
1305238481010,-74
1305238481596,-67
1305238482171,-68
1305238482731,-72
1305238483303,-72
1305238483882,-67
1305238484435,-73
1305238484988,-72
1305238485543,-69
1305238486119,-69
1305238486678,-71
1305238487241,-68
1305238487833,-68
1305238488410,-71
1305238488962,-69
1305238489518,-68
1305238490109,-71
1305238490690,-70
1305238491245,-68
1305238491831,-69
1305238492407,-71
1305238493010,-67
1305238493559,-67
1305238494138,-72
1305238494707,-72
1305238495268,-67
1305238495850,-71
1305238496417,-72
1305238497001,-69
1305238497559,-69
1305238498160,-73
1305238498732,-68
1305238499303,-68
1305238499929,-72
1305238500508,-71
1305238501077,-69
1305238501646,-72
1305238502455,-72
1305238503024,-71
1305238503576,-67
1305238504141,-69
1305238504707,-71
1305238505261,-68
1305238505841,-68
1305238506417,-71
1305238506983,-72
1305238507517,-68
1305238508069,-72
1305238508594,-72
1305238509163,-68
1305238509698,-71
1305238510270,-67
1305238510846,-68
1305238511379,-71
1305238511973,-71
1305238512552,-68
1305238513078,-70
1305238513622,-72
1305238514201,-67
1305238514954,-67
1305238515487,-67
1305238516081,-72
1305238516640,-68
1305238517210,-71
1305238517758,-71
1305238518328,-68
1305238518904,-68
1305238519468,-70
1305238520028,-68
1305238520624,-67
1305238521197,-73
1305238521726,-72
1305238522297,-67
1305238522869,-73
1305238523397,-72
1305238523970,-69
1305238524539,-74
1305238525091,-72
1305238525633,-69
1305238526217,-72
1305238526780,-74
1305238527367,-68
1305238527899,-69
1305238528463,-72
1305238529027,-69
1305238529560,-68
1305238530161,-72
1305238530710,-69
1305238531266,-67
1305238531812,-72
1305238532400,-71
1305238532957,-68
1305238533508,-73
1305238534050,-73
1305238534617,-67
1305238535171,-71
1305238535708,-72
1305238536291,-68
1305238536867,-74
1305238537480,-71
1305238538018,-68
1305238538592,-68
1305238539156,-71
1305238539713,-68
1305238540306,-69
1305238540878,-73
1305238541456,-73
1305238541999,-68
1305238542577,-72
1305238543140,-71
1305238543670,-68
1305238544244,-71
1305238544812,-72
1305238545384,-68
1305238545922,-69
1305238546521,-73
1305238547094,-74
1305238547674,-67
1305238548213,-72
1305238548803,-75
1305238549378,-68
1305238549953,-69
1305238550543,-71
1305238551115,-68
1305238551683,-68
1305238552237,-70
1305238552828,-66
1305238553394,-67
1305238553942,-72
1305238554530,-71
1305238555093,-68
1305238555648,-72
1305238556189,-72
1305238556764,-67
1305238557351,-71
1305238557910,-72
1305238558480,-68
1305238559049,-67
1305238559608,-70
1305238560140,-68
1305238560975,-66
1305238561552,-68
1305238562127,-72
1305238562722,-68
1305238563311,-68
1305238563852,-68
1305238564449,-73
1305238565016,-68
1305238565551,-68
1305238566089,-70
1305238566683,-68
1305238567268,-68
1305238567871,-71
1305238568418,-70
1305238568980,-68
1305238569547,-72
1305238570077,-72
1305238570664,-69
1305238571216,-71
1305238571797,-72
1305238572375,-69
1305238572960,-68
1305238573516,-72
1305238574054,-68
1305238574637,-68
1305238575196,-71
1305238575759,-68
1305238576310,-67
1305238576901,-71
1305238577473,-73
1305238578030,-68
1305238578588,-71
1305238579166,-73
1305238579740,-69
1305238580288,-68
1305238580872,-69
1305238581449,-68
1305238582015,-68
1305238582574,-73
1305238583147,-67
1305238583731,-67
1305238584278,-72
1305238584863,-73
1305238585446,-68
1305238585983,-73
1305238586512,-72
1305238587069,-68
1305238587593,-71
1305238588144,-73
1305238588694,-69
1305238589301,-71
1305238589859,-73
1305238590433,-68
1305238591037,-67
1305238591597,-71
1305238592157,-68
1305238592709,-68
1305238593287,-72
1305238593845,-73
1305238594415,-67
1305238595228,-72
1305238595789,-72
1305238596336,-72
1305238596915,-68
1305238597481,-69
1305238598047,-73
1305238598613,-68
1305238599216,-68
1305238599786,-71
1305238600352,-68
1305238600911,-69
1305238601477,-72
1305238602031,-73
1305238602575,-68
1305238603169,-71
1305238603751,-72
1305238604330,-69
1305238604899,-67
1305238605464,-72
1305238606009,-69
1305238606559,-68
1305238607108,-72
1305238607672,-66
1305238608247,-67
1305238608801,-71
1305238609390,-68
1305238609963,-68
1305238610515,-73
1305238611109,-71
1305238611673,-69
1305238612229,-72
1305238612774,-71
1305238613375,-69
1305238613964,-69
1305238614523,-74
1305238615098,-70
1305238615680,-69
1305238616255,-72
1305238616792,-73
1305238617377,-68
1305238617954,-72
1305238618484,-67
1305238619080,-69
1305238619645,-69
1305238620210,-73
1305238620754,-67
1305238621342,-67
1305238621914,-73
1305238622497,-68
1305238623054,-68
1305238623638,-72
1305238624188,-74
1305238624727,-67
1305238625326,-73
1305238625893,-73
1305238626476,-68
1305238627012,-68
1305238627576,-74
1305238628150,-67
1305238628709,-67
1305238629303,-72
1305238629880,-69
1305238630451,-68
1305238631016,-72
1305238631602,-72
1305238632179,-68
1305238632733,-69
1305238633336,-71
1305238633910,-68
1305238634517,-69
1305238635062,-72
1305238635623,-71
1305238636180,-68
1305238636719,-72
1305238637298,-72
1305238637858,-68
1305238638431,-72
1305238638975,-73
1305238639557,-68
1305238640120,-68
1305238640713,-73
1305238641279,-66
1305238641849,-68
1305238642405,-71
1305238642940,-68
1305238643576,-69
1305238644142,-73
1305238644712,-72
1305238645258,-69
1305238645836,-72
1305238646421,-73
1305238646980,-68
1305238647586,-69
1305238648143,-73
1305238648701,-68
1305238649250,-68
1305238649811,-74
1305238650383,-72
